No solution
10.000
aero-res,array-power,bearing-res,cda,energy,energy-gained,gravitation-res,irradiance,motor-power,power-out,resistive-force,speed,time,tire-res
-1.33391,514.76082,0.83333,-0.17724,-349170097.19560,-552905.50320,315.44708,1029.52163,2040.60944,2050.60944,322.24289,10.00000,115.00000,7.29639
0.19992,512.31859,0.83333,0.05433,-349084726.65520,85370.54040,65.43392,1024.63718,265.17820,275.17820,73.82205,10.00000,115.10000,7.35488
0.29470,509.60114,0.83333,0.05489,-349216539.39520,-131812.74000,172.76528,1019.20228,865.74764,875.74764,181.23253,10.00000,115.20000,7.33922
-3.40686,506.60285,0.83333,-0.36560,-349244306.82880,-27767.43360,129.82475,1013.20570,573.73461,583.73461,134.59840,10.00000,115.30000,7.34718
-0.03860,503.31749,0.83333,-0.01711,-349168029.74800,76277.08080,69.32898,1006.63497,281.43671,291.43671,77.47827,10.00000,115.40000,7.35456
-2.36023,499.73818,0.83333,-0.13581,-349441004.53600,-272974.78800,227.44145,999.47635,1248.00148,1258.00148,233.24034,10.00000,115.50000,7.32579
-0.51776,495.85738,0.83333,-0.07990,-349458246.38680,-17241.85080,119.88187,991.71476,533.75141,543.75141,127.54614,10.00000,115.60000,7.34870
0.18294,491.66687,0.83333,0.02427,-349504790.29720,-46543.91040,132.63302,983.33374,610.95551,620.95551,140.99602,10.00000,115.70000,7.34673
-0.25397,487.15771,0.83333,-0.27330,-349597903.67440,-93113.37720,153.49476,974.31541,735.80598,745.80598,161.41720,10.00000,115.80000,7.34308
-0.01285,482.32019,0.83333,-0.01837,-349974641.45320,-376737.77880,257.79315,964.64037,1518.81402,1528.81402,265.93037,10.00000,115.90000,7.31674
0.17778,477.14384,0.83333,0.00857,-350474362.32760,-499720.87440,294.77166,954.28768,1855.25738,1865.25738,303.08693,10.00000,116.00000,7.30416
-3.87872,471.61738,0.83333,-0.96142,-350334736.20880,139626.11880,19.91364,943.23476,73.76705,83.76705,24.22551,10.00000,116.10000,7.35726
-6.64596,465.72868,0.83333,-0.91273,-350714584.87720,-379848.66840,263.50737,931.45736,1510.86387,1520.86387,265.00965,10.00000,116.20000,7.31491
-11.54778,459.46474,0.83333,-1.05071,-350755322.98480,-40738.10760,136.02666,918.92947,562.62615,572.62615,132.65838,10.00000,116.30000,7.34617
-0.72278,452.81163,0.83333,-0.15329,-350771542.25200,-16219.26720,111.74236,905.62326,487.86515,497.86515,119.20277,10.00000,116.40000,7.34986
-0.37051,445.75453,0.83333,-1.17962,-351177690.31360,-406148.06160,263.33866,891.50905,1563.94359,1573.94359,271.11644,10.00000,116.50000,7.31496
-9.34638,438.27762,0.83333,-1.83698,-351264219.96400,-86529.65040,151.78797,876.55524,668.63776,678.63776,150.61831,10.00000,116.60000,7.34339
-26.06737,430.36414,0.83333,-1.82998,-351158770.67200,105449.29200,57.51982,860.72827,127.44944,137.44944,39.64126,10.00000,116.70000,7.35548
-5.50795,421.99632,0.83333,-0.65914,-351033578.41840,125192.25360,18.63846,843.99264,64.24006,74.24006,21.32113,10.00000,116.80000,7.35729
-0.56635,413.15545,0.83333,-0.12541,-351037951.58680,-4373.16840,97.77695,826.31090,415.30314,425.30314,105.39558,10.00000,116.90000,7.35165
-3.06757,403.82185,0.83333,-2.05010,-351006893.15560,31058.43120,78.09702,807.64369,307.54843,317.54843,83.21655,10.00000,117.00000,7.35377
-2.53647,393.97494,0.83333,-0.79969,-351700456.91200,-693563.75640,343.17738,787.94988,2310.54093,2320.54093,348.75935,10.00000,117.10000,7.28511
0.23331,383.59336,0.83333,0.05426,-351910944.40840,-210487.49640,186.19442,767.18672,958.28085,968.28085,194.59733,10.00000,117.20000,7.33627
-17.15149,372.65507,0.83333,-1.73909,-352107597.83560,-196653.42720,196.52248,745.31013,908.91459,918.91459,187.53816,10.00000,117.30000,7.33384
-0.01178,361.13754,0.83333,-0.05556,-352107354.31360,243.52200,84.14476,722.27507,350.46109,360.46109,92.31948,10.00000,117.40000,7.35317
-18.42664,349.01806,0.83333,-0.87506,-352100380.99840,6973.31520,96.06422,698.03612,319.64774,329.64774,85.82276,10.00000,117.50000,7.35185
-3.11953,336.27413,0.83333,-1.52506,-352082275.52200,18105.47640,71.19059,672.54826,275.98114,285.98114,76.25879,10.00000,117.60000,7.35440
-0.80476,322.88397,0.83333,-0.35804,-352098169.73080,-15894.20880,86.29905,645.76793,357.03455,367.03455,93.68056,10.00000,117.70000,7.35294
-12.37652,308.82727,0.83333,-0.41341,-352291137.92440,-192968.19360,180.84418,617.65454,834.85003,844.85003,176.63846,10.00000,117.80000,7.33747
-7.96723,294.08618,0.83333,-0.73635,-352880132.02360,-588994.09920,309.72785,588.17235,1920.18090,1930.18090,309.89254,10.00000,117.90000,7.29859
-3.07778,278.64661,0.83333,-0.13686,-353065152.72760,-185020.70400,163.60887,557.29321,782.59301,792.59301,168.70553,10.00000,118.00000,7.34111
-4.05765,262.50000,0.83333,-1.26141,-353102234.68240,-37081.95480,89.23639,525.00000,355.50543,365.50543,93.36470,10.00000,118.10000,7.35263
0.07568,245.64569,0.83333,0.00693,-353499819.04240,-397584.36000,236.44260,491.29137,1340.04669,1350.04669,244.67484,10.00000,118.20000,7.32323
-0.49823,228.09395,0.83333,-0.04893,-353441145.37840,58673.66400,10.79090,456.18789,55.11155,65.11155,18.48343,10.00000,118.30000,7.35743
-0.02402,209.87014,0.83333,-0.55256,-354541243.71400,-1100098.33560,423.70027,419.74028,3255.69885,3265.69885,431.75645,10.00000,118.40000,7.24687
-1.07731,191.02005,0.83333,-2.00988,-354511473.56800,29770.14600,24.35212,382.04010,98.32520,108.32520,31.46528,10.00000,118.50000,7.35714
-33.58034,171.61689,0.83333,-1.40612,-354495511.55680,15962.01120,62.22441,343.23377,117.27797,127.27797,36.83253,10.00000,118.60000,7.35513
-2.79276,151.77028,0.83333,-1.44215,-354713651.64520,-218140.08840,157.90697,303.54056,747.71497,757.71497,163.28977,10.00000,118.70000,7.34223
-2.81993,131.63774,0.83333,-2.00533,-355160288.93200,-446637.28680,242.05137,263.27547,1362.29687,1372.29687,247.38635,10.00000,118.80000,7.32158
-1.29244,111.43863,0.83333,-0.48069,-355233331.03480,-73042.10280,75.62365,222.87726,304.33336,314.33336,82.51854,10.00000,118.90000,7.35400
-52.20514,91.47066,0.83333,-1.58385,-355240157.34760,-6826.31280,76.08895,182.94131,100.43264,110.43264,32.07110,10.00000,119.00000,7.35396
-1.27372,72.12714,0.83333,-0.18306,-355328723.00680,-88565.65920,76.43181,144.25428,308.14286,318.14286,83.34535,10.00000,119.10000,7.35393
-0.18842,53.91131,0.83333,-0.03418,-355882756.63840,-554033.63160,265.31477,107.82262,1582.89362,1592.89362,273.27400,10.00000,119.20000,7.31432
-4.50630,37.43821,0.83333,-0.64588,-356841323.86480,-958567.22640,380.12290,74.87641,2690.12495,2700.12495,383.71852,10.00000,119.30000,7.26859
0.01837,23.40540,0.83333,0.02617,-356925903.75880,-84579.89400,61.75888,46.81079,248.34955,258.34955,69.96575,10.00000,119.40000,7.35517
-1.10934,12.49883,0.83333,-0.76564,-357202011.61240,-276107.85360,159.61294,24.99765,769.46509,779.46509,166.67883,10.00000,119.50000,7.34190
-1.95097,5.18692,0.83333,-1.11798,-357286687.93240,-84676.32000,59.52916,10.37383,230.39892,240.39892,65.76685,10.00000,119.60000,7.35533
-0.12719,1.38454,0.83333,-0.03421,-357616967.95600,-330280.02360,179.48188,2.76907,908.82905,918.82905,187.52579,10.00000,119.70000,7.33777
0.04991,0.15290,0.83333,0.02806,-357632487.37240,-15519.41640,3.21277,0.30580,33.26239,43.26239,11.45350,10.00000,119.80000,7.35749
0.04343,0.00186,0.83333,0.01182,-357795134.13760,-162646.76520,102.30275,0.00372,441.79843,451.79843,110.53061,10.00000,119.90000,7.35110
-18.86459,0.00000,0.83333,-1.09233,-357799515.75880,-4381.62120,11.45305,0.00000,2.17117,12.17117,0.77921,10.00000,120.00000,7.35742
-6.01212,0.00000,0.83333,-0.87599,-358960305.76720,-1160790.00840,426.32426,0.00000,3214.41669,3224.41669,428.39095,10.00000,120.10000,7.24548
0.16285,0.00000,0.83333,0.05096,-359018200.69720,-57894.93000,37.56789,0.00000,150.81925,160.81925,45.92071,10.00000,120.20000,7.35664
-5.10683,0.00186,0.83333,-0.67662,-359093810.78440,-75610.08720,55.36334,0.00372,200.02988,210.02988,58.44547,10.00000,120.30000,7.35563
-10.77786,0.15290,0.83333,-1.58509,-359480416.03360,-386605.24920,211.83706,0.30580,1064.05637,1074.05637,209.22253,10.00000,120.40000,7.33000
-2.83787,1.38454,0.83333,-0.29094,-359852754.95440,-372338.92080,198.65970,2.76907,1025.65932,1035.65932,203.98848,10.00000,120.50000,7.33332
-25.67368,5.18692,0.83333,-0.80372,-360818034.66520,-965279.71080,400.08842,10.37383,2676.51945,2686.51945,382.50701,10.00000,120.60000,7.25894
-6.69460,12.49883,0.83333,-1.83222,-361298759.60320,-480724.93800,242.94552,24.99765,1337.84588,1347.84588,244.40556,10.00000,120.70000,7.32131
-41.43022,23.40540,0.83333,-1.63796,-361297451.06440,1308.53880,36.70981,46.81079,9.77057,19.77057,3.46960,10.00000,120.80000,7.35668
-1.92222,37.43821,0.83333,-0.42529,-361314386.51200,-16935.44760,18.17253,74.87641,74.48112,84.48112,24.44094,10.00000,120.90000,7.35730
-9.04115,53.91131,0.83333,-1.80789,-361660182.42400,-345795.91200,201.93750,107.82262,1004.45551,1014.45551,201.06220,10.00000,121.00000,7.33252
0.22991,72.12714,0.83333,0.05542,-361714889.36680,-54706.94280,53.45180,144.25428,214.09087,224.09087,61.87079,10.00000,121.10000,7.35575
-0.50988,91.47066,0.83333,-0.01081,-362018527.22320,-303637.85640,182.18198,182.94131,924.90915,934.90915,189.84260,10.00000,121.20000,7.33717
-0.97647,111.43863,0.83333,-0.04308,-362713138.44280,-694611.21960,314.10747,222.87726,2030.91424,2040.91424,321.26124,10.00000,121.30000,7.29691
-4.40703,131.63774,0.83333,-0.11613,-363649322.26960,-936183.82680,382.86517,263.27547,2722.14837,2732.14837,386.55876,10.00000,121.40000,7.26729
-0.20787,151.77028,0.83333,-0.03770,-363954467.76280,-305145.49320,191.00735,303.54056,989.39665,999.39665,198.96796,10.00000,121.50000,7.33515
-0.56685,171.61689,0.83333,-0.27873,-364267340.25640,-312872.49360,197.08111,343.23377,1030.70715,1040.70715,204.68130,10.00000,121.60000,7.33371
-4.06233,191.02005,0.83333,-1.53384,-364311566.10880,-44225.85240,78.29292,382.04010,303.86964,313.86964,82.41767,10.00000,121.70000,7.35375
-6.27249,209.87014,0.83333,-0.76236,-364528609.08280,-217042.97400,169.89249,419.74028,802.76729,812.76729,171.79316,10.00000,121.80000,7.33983
-14.61227,228.09395,0.83333,-1.33658,-364569136.07560,-40526.99280,94.59605,456.18789,330.66893,340.66893,88.16913,10.00000,121.90000,7.35202
-7.93288,245.64569,0.83333,-0.54227,-364873148.19880,-304012.12320,211.15801,491.29137,1080.12381,1090.12381,211.38864,10.00000,122.00000,7.33018
-28.01689,262.50000,0.83333,-0.59977,-364793248.35880,79899.84000,30.38414,525.00000,30.55600,40.55600,10.55752,10.00000,122.10000,7.35694
-13.14380,278.64661,0.83333,-1.37900,-365279144.12800,-485895.76920,282.28255,557.29321,1618.35708,1628.35708,277.28068,10.00000,122.20000,7.30860
-19.28693,294.08618,0.83333,-1.01196,-365962802.90200,-683658.77400,347.60400,588.17235,2183.13833,2193.13833,336.43362,10.00000,122.30000,7.28322
-1.82461,308.82727,0.83333,-0.50058,-365898800.32720,64002.57480,31.51202,617.65454,121.04234,131.04234,37.87763,10.00000,122.40000,7.35689
-3.52327,322.88397,0.83333,-0.50997,-365848991.03320,49809.29400,47.39797,645.76793,174.52482,184.52482,52.06416,10.00000,122.50000,7.35613
-1.27010,336.27413,0.83333,-0.37983,-366712444.20400,-863453.17080,379.95737,672.54826,2724.75516,2734.75516,386.78927,10.00000,122.60000,7.26867
-1.91071,349.01806,0.83333,-0.54851,-367203086.31400,-490642.11000,280.33510,698.03612,1701.91281,1711.91281,286.56700,10.00000,122.70000,7.30928
-0.13027,361.13754,0.83333,-1.25545,-367249709.07880,-46622.76480,109.81081,722.27507,480.64522,490.64522,117.86399,10.00000,122.80000,7.35012
0.06786,372.65507,0.83333,0.03426,-367992619.25920,-742910.18040,351.50416,745.31013,2426.29446,2436.29446,359.68689,10.00000,122.90000,7.28154
0.14281,383.59336,0.83333,0.02319,-368090167.36480,-97548.10560,138.32120,767.18672,644.56032,654.56032,146.64313,10.00000,123.00000,7.34579
-0.16660,393.97494,0.83333,-0.49239,-367967516.31160,122651.05320,6.69530,787.94988,43.27757,53.27757,14.71950,10.00000,123.10000,7.35747
0.24007,403.82185,0.83333,0.05347,-368280381.10480,-312864.79320,226.71514,807.64369,1262.89072,1272.89072,235.11454,10.00000,123.20000,7.32600
0.63310,413.15545,0.83333,0.05694,-368210512.79800,69868.30680,51.83427,826.31090,209.07682,219.07682,60.65656,10.00000,123.30000,7.35586
-2.24702,421.99632,0.83333,-0.87830,-368087919.98920,122592.80880,17.58397,843.99264,71.46074,81.46074,23.52759,10.00000,123.40000,7.35731
-4.75812,430.36414,0.83333,-1.32309,-369877377.16600,-1789457.17680,581.19701,860.72827,5391.07852,5401.07852,584.42014,10.00000,123.50000,7.14792
-3.46112,438.27762,0.83333,-0.12404,-370144249.44280,-266872.27680,218.50371,876.55524,1169.58950,1179.58950,223.20416,10.00000,123.60000,7.32824
0.08160,445.75453,0.83333,0.02912,-369998054.72080,146194.72200,1.98652,891.50905,29.65808,39.65808,10.25895,10.00000,123.70000,7.35750
-2.44843,452.81163,0.83333,-0.06512,-370226261.45680,-228206.73600,205.21422,905.62326,1076.71923,1086.71923,210.93082,10.00000,123.80000,7.33170
-2.61439,459.46474,0.83333,-0.07163,-370219220.27800,7041.17880,102.66967,918.92947,429.90591,439.90591,108.23966,10.00000,123.90000,7.35105
0.07360,465.72868,0.83333,0.01631,-370389406.62760,-170186.34960,182.10902,931.45736,928.46854,938.46854,190.35314,10.00000,124.00000,7.33719
0.11362,471.61738,0.83333,0.04373,-370603444.53400,-214037.90640,199.87383,943.23476,1056.16712,1066.16712,208.15381,10.00000,124.10000,7.33303
-0.95414,477.14384,0.83333,-0.24524,-370813499.40760,-210054.87360,200.18948,954.28768,1050.62960,1060.62960,207.40162,10.00000,124.20000,7.33295
-2.94737,482.32019,0.83333,-1.99739,-371155340.17600,-341840.76840,249.34669,964.64037,1421.87788,1431.87788,254.55202,10.00000,124.30000,7.31937
-0.95125,487.15771,0.83333,-1.20742,-371912940.23560,-757600.05960,366.81655,974.31541,2581.60232,2591.60232,373.97337,10.00000,124.40000,7.27474
-5.28883,491.66687,0.83333,-1.03413,-372120364.78720,-207424.55160,205.50543,983.33374,1057.84618,1067.84618,208.38155,10.00000,124.50000,7.33162
-20.89240,495.85738,0.83333,-1.20879,-371960348.11360,160016.67360,26.80422,991.71476,41.36662,51.36662,14.10221,10.00000,124.60000,7.35706
-3.27807,499.73818,0.83333,-1.03145,-372013228.62520,-52880.51160,140.42014,999.47635,636.62849,646.62849,145.32083,10.00000,124.70000,7.34543
-11.04882,503.31749,0.83333,-1.35171,-373410690.22600,-1397461.60080,519.35561,1006.63497,4375.15527,4385.15527,516.33076,10.00000,124.80000,7.19064
-12.65095,506.60285,0.83333,-2.03462,-373280957.96200,129732.26400,46.49104,1013.20570,136.23545,146.23545,42.02960,10.00000,124.90000,7.35618
-14.33601,509.60114,0.83333,-1.56638,-373323479.92000,-42521.95800,148.30057,1019.20228,617.71769,627.71769,142.14193,10.00000,125.00000,7.34404
-0.00086,512.31859,0.83333,-0.01691,-373541554.99240,-218075.07240,206.96135,1024.63718,1108.08268,1118.08268,215.12508,10.00000,125.10000,7.33126
-2.51964,514.76082,0.83333,-2.08457,-373868636.94160,-327081.94920,247.89781,1029.52163,1413.32179,1423.32179,253.53132,10.00000,125.20000,7.31982
-0.68725,516.93283,0.83333,-0.05392,-373724406.26800,144230.67360,26.24025,1033.86566,106.29207,116.29207,33.74341,10.00000,125.30000,7.35708
-1.34513,518.83908,0.83333,-0.65186,-374416388.74240,-691982.47440,353.35816,1037.67816,2431.01262,2441.01262,360.12709,10.00000,125.40000,7.28073
-1.97939,520.48345,0.83333,-0.26057,-374319646.10440,96742.63800,62.22441,1040.96690,241.75390,251.75390,68.43348,10.00000,125.50000,7.35513
-8.50999,521.86928,0.83333,-2.00483,-374845575.79960,-525929.69520,315.71018,1043.73855,1972.78510,1982.78510,315.32980,10.00000,125.60000,7.29628
-1.33346,522.99934,0.83333,-0.20590,-376552216.39120,-1706640.59160,568.94052,1045.99869,5253.66765,5263.66765,575.59717,10.00000,125.70000,7.15678
0.04956,523.87595,0.83333,0.00868,-376482165.20800,70051.18320,77.50931,1047.75189,319.28933,329.28933,85.74602,10.00000,125.80000,7.35382
-3.16126,524.50084,0.83333,-0.50617,-376352763.61120,129401.59680,42.00516,1049.00168,155.05196,165.05196,47.03365,10.00000,125.90000,7.35642
-0.58997,524.87527,0.83333,-0.30071,-376679258.86840,-326495.25720,246.98006,1049.75054,1421.80654,1431.80654,254.54352,10.00000,126.00000,7.32010
-0.52264,525.00000,0.83333,-0.26048,-376649422.73440,29836.13400,101.00628,1050.00000,432.12185,442.12185,108.66823,10.00000,126.10000,7.35126
0.09175,524.87527,0.83333,0.01872,-376539513.63640,109909.09800,52.49599,1049.75054,209.57222,219.57222,60.77688,10.00000,126.20000,7.35581
-6.49728,524.50084,0.83333,-0.63734,-377249527.55680,-710013.92040,363.68636,1049.00168,2486.76173,2496.76173,365.29856,10.00000,126.30000,7.27615
-7.92038,523.87595,0.83333,-1.87164,-377254718.02960,-5190.47280,126.30758,1047.75189,528.29393,538.29393,126.56827,10.00000,126.40000,7.34774
-4.25163,522.99934,0.83333,-0.67162,-378173952.80080,-919234.77120,412.32022,1045.99869,3066.42926,3076.42926,416.15469,10.00000,126.50000,7.25277
-11.41670,521.86928,0.83333,-1.46180,-378603018.56680,-429065.76600,290.04289,1043.73855,1703.71863,1713.71863,286.76539,10.00000,126.60000,7.30587
-9.74448,520.48345,0.83333,-0.63397,-378599312.22640,3706.34040,123.03396,1040.96690,500.18806,510.18806,121.47105,10.00000,126.70000,7.34824
-11.59480,518.83908,0.83333,-1.39940,-378626199.45640,-26887.23000,139.71239,1037.67816,583.52583,593.52583,136.29647,10.00000,126.80000,7.34555
-7.41869,516.93283,0.83333,-1.54794,-379454189.10280,-827989.64640,393.32419,1033.86566,2806.90407,2816.90407,394.00109,10.00000,126.90000,7.26226
0.02030,514.76082,0.83333,0.01429,-380118992.83360,-664803.73080,344.51049,1029.52163,2351.43785,2361.43785,352.64867,10.00000,127.00000,7.28455
-2.97516,512.31859,0.83333,-0.85685,-380538984.42160,-419991.58800,277.76172,1024.63718,1668.96189,1678.96189,282.93005,10.00000,127.10000,7.31016
-0.59153,509.60114,0.83333,-0.49772,-380548775.21920,-9790.79760,118.70885,1019.20228,526.79780,536.79780,126.29953,10.00000,127.20000,7.34888
-1.91324,506.60285,0.83333,-1.78247,-380385736.50760,163038.71160,8.58370,1013.20570,43.71754,53.71754,14.86124,10.00000,127.30000,7.35745
-7.74066,503.31749,0.83333,-0.84181,-380798222.44480,-412485.93720,279.20485,1006.63497,1639.11176,1649.11176,279.60719,10.00000,127.40000,7.30967
-2.08086,499.73818,0.83333,-0.90994,-380888703.37600,-90480.93120,156.15202,999.47635,741.07410,751.07410,162.24706,10.00000,127.50000,7.34257
0.25362,495.85738,0.83333,0.05772,-381488573.11840,-599869.74240,325.00725,991.71476,2152.16222,2162.16222,333.38681,10.00000,127.60000,7.29261
-1.77299,491.66687,0.83333,-0.34221,-382482490.96960,-993917.85120,424.37984,983.33374,3242.54979,3252.54979,430.68669,10.00000,127.70000,7.24651
0.20283,487.15771,0.83333,0.05319,-383520645.36160,-1038154.39200,431.96541,974.31541,3360.91991,3370.91991,440.24405,10.00000,127.80000,7.24248
-1.66074,482.32019,0.83333,-0.25197,-384033142.35880,-512496.99720,300.88770,964.64037,1895.92296,1905.92296,307.36221,10.00000,127.90000,7.30192
-3.59978,477.14384,0.83333,-0.21887,-384341919.53200,-308777.17320,238.25620,954.28768,1324.85821,1334.85821,242.81245,10.00000,128.00000,7.32270
-0.55616,471.61738,0.83333,-0.19330,-384230557.07800,111362.45400,38.67112,943.23476,152.27723,162.27723,46.30488,10.00000,128.10000,7.35659
-0.07122,465.72868,0.83333,-0.04023,-384762306.09400,-531749.01600,303.14081,931.45736,1932.80928,1942.80928,311.20400,10.00000,128.20000,7.30108
-1.26538,459.46474,0.83333,-0.15730,-384819081.97840,-56775.88440,133.43877,918.92947,607.17553,617.17553,140.35332,10.00000,128.30000,7.34660
-2.35198,452.81163,0.83333,-0.57840,-385264869.17200,-445787.19360,278.48332,905.62326,1681.10939,1691.10939,284.27458,10.00000,128.40000,7.30991
-0.27952,445.75453,0.83333,-0.01989,-385395792.27280,-130923.10080,163.38962,891.50905,799.42981,809.42981,171.28458,10.00000,128.50000,7.34115
-8.42147,438.27762,0.83333,-0.69939,-386518258.56040,-1122466.28760,455.24974,876.55524,3546.23953,3556.23953,454.89123,10.00000,128.60000,7.22963
-13.18699,430.36414,0.83333,-2.03215,-387162443.71240,-644185.15200,344.10583,860.72827,2209.76734,2219.76734,339.03689,10.00000,128.70000,7.28472
-2.40486,421.99632,0.83333,-1.22679,-387454684.43320,-292240.72080,224.41476,843.99264,1223.77610,1233.77610,230.16986,10.00000,128.80000,7.32663
-8.90860,413.15545,0.83333,-0.73612,-387324568.75480,130115.67840,14.93545,826.31090,41.72301,51.72301,14.21754,10.00000,128.90000,7.35736
0.00496,403.82185,0.83333,0.01887,-388147103.59120,-822534.83640,374.58664,807.64369,2678.64084,2688.64084,382.69610,10.00000,129.00000,7.27117
-1.88086,393.97494,0.83333,-1.37768,-388990858.55200,-843754.96080,380.83225,787.94988,2727.73872,2737.73872,387.05297,10.00000,129.10000,7.26825
-4.45836,383.59336,0.83333,-1.18928,-388947577.15600,43281.39600,67.39377,767.18672,253.36726,263.36726,71.12346,10.00000,129.20000,7.35472
-11.33853,372.65507,0.83333,-1.62777,-389579321.61520,-631744.45920,333.16928,745.31013,2117.50079,2127.50079,329.95337,10.00000,129.30000,7.28929
0.02338,361.13754,0.83333,0.00944,-389562866.86840,16454.74680,74.54606,722.27507,305.42991,315.42991,82.75687,10.00000,129.40000,7.35410
-12.93029,349.01806,0.83333,-1.56580,-389573188.97920,-10322.11080,100.61487,698.03612,367.69059,377.69059,95.86922,10.00000,129.50000,7.35131
-6.55440,336.27413,0.83333,-1.33772,-390366523.58560,-793334.60640,367.71733,672.54826,2529.98137,2539.98137,369.27059,10.00000,129.60000,7.27433
-4.86176,322.88397,0.83333,-1.30979,-390680067.46840,-313543.88280,221.75043,645.76793,1183.83920,1193.83920,225.04936,10.00000,129.70000,7.32736
-8.20149,308.82727,0.83333,-0.84099,-390590480.75200,89586.71640,16.87280,617.65454,49.97528,59.97528,16.86197,10.00000,129.80000,7.35733
-67.32446,294.08618,0.83333,-1.31422,-392547227.61040,-1956746.85840,664.48481,588.17235,5719.49412,5729.49412,605.07598,10.00000,129.90000,7.08230
-14.20082,278.64661,0.83333,-0.72033,-392821768.16440,-274540.55400,210.79421,557.29321,1031.25926,1041.25926,204.75699,10.00000,130.00000,7.33027
-0.98325,262.50000,0.83333,-0.21379,-392817735.44440,4032.72000,61.12183,525.00000,241.29800,251.29800,68.32712,10.00000,130.10000,7.35521
-0.30196,245.64569,0.83333,-0.02063,-393302384.77480,-484649.33040,265.31477,491.29137,1581.89383,1591.89383,273.16046,10.00000,130.20000,7.31432
-37.32416,228.09395,0.83333,-0.97392,-393276504.71680,25880.05800,73.83582,456.18789,146.20490,156.20490,44.69915,10.00000,130.30000,7.35416
-9.77161,209.87014,0.83333,-1.36592,-393479375.30440,-202870.58760,167.33560,419.74028,763.39955,773.39955,165.73767,10.00000,130.40000,7.34035
-1.33007,191.02005,0.83333,-0.03714,-394733663.02600,-1254287.72160,457.36663,382.04010,3665.15261,3675.15261,464.09832,10.00000,130.50000,7.22843
-0.85785,171.61689,0.83333,-0.42945,-394947766.58920,-214103.56320,157.32201,343.23377,756.34901,766.34901,164.63984,10.00000,130.60000,7.34235
-2.15149,151.77028,0.83333,-1.40883,-395268213.29200,-320446.70280,198.82969,303.54056,1031.90001,1041.90001,204.84481,10.00000,130.70000,7.33328
-0.07659,131.63774,0.83333,-0.04693,-396901877.80480,-1633664.51280,528.15918,263.27547,4659.59472,4669.59472,536.10078,10.00000,130.80000,7.18486
0.56216,111.43863,0.83333,0.01297,-397262838.90760,-360961.10280,205.86943,222.87726,1104.10836,1114.10836,214.59645,10.00000,130.90000,7.33153
-22.21105,91.47066,0.83333,-1.94570,-397461307.41880,-198468.51120,158.71124,182.94131,632.77208,642.77208,144.67560,10.00000,131.00000,7.34208
-0.25244,72.12714,0.83333,-0.20836,-398121454.09240,-660146.67360,299.47312,144.25428,1895.86790,1905.86790,307.35645,10.00000,131.10000,7.30244
-3.16599,53.91131,0.83333,-0.26613,-399300264.89080,-1178810.79840,431.91863,107.82262,3318.38575,3328.38575,436.82847,10.00000,131.20000,7.24250
-0.67070,37.43821,0.83333,-0.14467,-399354027.43480,-53762.54400,45.11836,74.87641,176.77861,186.77861,52.63724,10.00000,131.30000,7.35625
-15.12755,23.40540,0.83333,-1.03209,-400008408.47080,-654381.03600,307.52494,46.81079,1831.13050,1841.13050,300.53015,10.00000,131.40000,7.29943
-4.66684,12.49883,0.83333,-0.46841,-400180797.54520,-172389.07440,114.48040,24.99765,481.35737,491.35737,117.99637,10.00000,131.50000,7.34948
-16.06116,5.18692,0.83333,-1.40301,-400514159.00320,-333361.45800,197.20255,10.37383,921.19097,931.19097,189.30840,10.00000,131.60000,7.33368
-2.52640,1.38454,0.83333,-0.91986,-400930588.28320,-416429.28000,214.77098,2.76907,1148.13254,1158.13254,220.40714,10.00000,131.70000,7.32923
-3.61696,0.15290,0.83333,-0.48963,-402216959.06080,-1286370.77760,451.78134,0.30580,3563.40506,3573.40506,456.22930,10.00000,131.80000,7.23159
-0.35849,0.00186,0.83333,-0.33735,-402239856.58720,-22897.52640,10.17779,0.00372,53.60610,63.60610,18.01007,10.00000,131.90000,7.35744
-0.65405,0.00000,0.83333,-0.11704,-403303747.26040,-1063890.67320,398.48659,0.00000,2945.25187,2955.25187,405.92560,10.00000,132.00000,7.25973
0.17177,0.00000,0.83333,0.05166,-405083588.39080,-1779841.13040,546.45186,0.00000,4934.00314,4944.00314,554.62950,10.00000,132.10000,7.17254
-35.84313,0.00000,0.83333,-1.61129,-405159128.80000,-75540.40920,86.05425,0.00000,199.83447,209.83447,58.39742,10.00000,132.20000,7.35297
-0.06184,0.00186,0.83333,-0.22380,-405179415.03400,-20286.23400,7.57819,0.00372,46.35251,56.35251,15.70714,10.00000,132.30000,7.35746
-1.62043,0.15290,0.83333,-0.72724,-405842786.44360,-663371.40960,294.19574,0.30580,1832.85126,1842.85126,300.71301,10.00000,132.40000,7.30437
-8.27473,1.38454,0.83333,-1.72676,-405850674.13720,-7887.69360,4.78237,2.76907,13.29480,23.29480,4.69846,10.00000,132.50000,7.35749
-15.51116,5.18692,0.83333,-0.94987,-406097308.89160,-246634.75440,159.85663,10.37383,680.28346,690.28346,152.52065,10.00000,132.60000,7.34185
-31.83947,12.49883,0.83333,-0.95861,-407484846.97720,-1387538.08560,502.44453,24.99765,3856.77129,3866.77129,478.63983,10.00000,132.70000,7.20144
-6.31655,23.40540,0.83333,-1.58620,-407968676.63440,-483829.65720,244.95096,46.81079,1357.37667,1367.37667,246.78845,10.00000,132.80000,7.32071
